customer_key,customer_unique_id,customer_city,customer_state,customer_zip_code_prefix
59701,9edcb50c9c13497bb464419e68d054f5,sao paulo,SP,01451
59702,9ede21088a7d7e1d9e32c210cc88268a,sao goncalo,RJ,24710
59703,9edff4c2e973f86cb82c45cc33485a75,balneario camboriu,SC,88330
59704,9ee03e957df37196acff32001e29894f,brasilia,DF,71917
59705,9ee103207bfa27a878d9ab990488b759,granja,CE,62430
59706,9ee115cbebc7010b3e6810e46d0977ff,sao lourenco da serra,SP,06890
59707,9ee207a1a862bae0bd7c0d251e5fa291,joao monlevade,MG,35930
59708,9ee33087e418c452ee891e842f44bee6,sao paulo,SP,03930
59709,9ee3355878a106ee6e35286c2652415d,sao caetano do sul,SP,09540
59710,9ee39c01aec519de9494804d727b6ac7,rio de janeiro,RJ,23580
59711,9ee3c1dd1c70e7ff1a4155cfb33f3624,sao paulo,SP,03651
59712,9ee4f0fd11a7097ad261be67ef2c956c,vespasiano,MG,33200
59713,9ee52cce6e29ded06c7e6e1d65b238e9,rio de janeiro,RJ,20081
59714,9ee554a619106eea8aad534209f8b566,taboao da serra,SP,06768
59715,9ee58215f365ea280a43bc9bd89dcabd,jundiai,SP,13201
59716,9ee5b1ab5aa40ce51e7a2cf4cd0eab65,sao pedro da uniao,MG,37855
59717,9ee6342742e0ee932b7618f18f47e101,cordeiropolis,SP,13490
59718,9ee6a2c5655e8fc3807cb35989933271,pau d'arco,AL,57319
59719,9ee6a9ed50e0887e22a362c196181448,esteio,RS,93270
59720,9ee6e1d946a329826a4b856b60b8f017,campinas,SP,13090
59721,9ee6ef5cc65abe4d4d0e1b22f906a309,sao paulo,SP,04015
59722,9ee8464e78171dfec7dc9548b9bb3e59,rio de janeiro,RJ,22471
59723,9ee8e6463e72b0fad643600e3931bf4f,vila velha,ES,29108
59724,9ee8fe93d7c4700c0b81f805c9b0240e,viamao,RS,94495
59725,9ee9720bfbcd3618785ad0353fb1a289,florianopolis,SC,88015
59726,9eea8c3c95fb5df35e20c35d625e4278,sao paulo,SP,04116
59727,9eeaf54f02f98c43be6b0d01e3978660,sao jose do rio preto,SP,15061
59728,9eec5f17b49f3b5648599a1dcdf0d844,sao paulo,SP,03573
59729,9eec9fe3b7e795eb94126ba9c3afab1b,cotia,SP,06728
59730,9eecbc54a48d750ac6762ab31477fb9f,anapolis,GO,75106
59731,9eed4537c350f113ada0b0ae6ab88ac0,vinhedo,SP,13288
59732,9eed794c3e994632e1d60d9983f2cbe6,sao joao de meriti,RJ,25520
59733,9eedcaf541a8a393248b2017afecf694,rio de janeiro,RJ,22795
59734,9eeff740315964ab38c98babc464f0c9,belo horizonte,MG,30492
59735,9eeffd87f2e7056cd68c3896802919b5,sumare,SP,13178
59736,9ef06526b8e57a567ed6f1dce7ab0320,ze doca,MA,65365
59737,9ef0c12fa87fd32e3dce56c5892f0964,campos dos goytacazes,RJ,28051
59738,9ef311403f8625701c580ce47e3466e4,nova odessa,SP,13387
59739,9ef359a0107cf43c2f46e58b1e23e86e,telemaco borba,PR,84266
59740,9ef36d105804ed71afb4a173c0add70a,campinas,SP,13051
59741,9ef3b73da2bc1bf9e79e0646f236ea2d,garca,SP,17400
59742,9ef3cfa5f3c05924caa41a25ccc90df1,sao paulo,SP,03227
59743,9ef442023559dc8cdd0c092595352659,indaiatuba,SP,13345
59744,9ef475e8950b598deac6cfba29768fd3,indaial,SC,89130
59745,9ef4905006f939a993f4794df18564c7,teresina,PI,64056
59746,9ef4b14a267d944e7406b84d9a382874,campinas,SP,13070
59747,9ef4b197ea9652dc0f0f5e834da66707,santana do livramento,RS,97573
59748,9ef4b2bec4e41d24e782098ab5489194,sao paulo,SP,02929
59749,9ef51cbadb21afdfe1d532d05c6962c4,brasilia,DF,72130
59750,9ef6d1d9fdc6511e44eb6b7c68a765e9,uberaba,MG,38067
59751,9ef7342827bf423b936bb90a23a12bb9,osasco,SP,06150
59752,9ef79cdfdf9ce84cd2bd5b836599c1fa,campo grande,MS,79009
59753,9ef86f6b52ceb03a0e09e4eada263058,sao leopoldo,RS,93010
59754,9ef9c875e34ad30210f77d54154614ac,cambara,PR,86390
59755,9efb6a3782fed7a8277eddbb421e72c8,sao paulo,SP,05477
59756,9efc117e20958191b794d5882418bcf3,sao paulo,SP,04770
59757,9efc5de5edb5da69f84f523f88901332,sao paulo,SP,05382
59758,9efc7f2a9ac5c2cf72565008f1914206,rio claro,SP,13505
59759,9efc8db07419e29f5edddf1fa98ce20c,sao paulo,SP,05791
59760,9efde9b883e5c09c03f5585ddd74fd95,rio de janeiro,RJ,21235
59761,9eff28e46bd86366c63f7d4720551dfa,santa ines,MA,65304
59762,9eff2ecf32a74aaadab754199a7ec012,sao paulo,SP,05665
59763,9eff90421f90d8445b8878fda6a99a1a,mococa,SP,13735
59764,9f00345fbcc355feab6e1c3ba8e0fd46,porto xavier,RS,98995
59765,9f008417d1115817ec36ac4bdf3619ea,novo hamburgo,RS,93544
59766,9f011bac2670cbffbe7d7f89921dd81a,sao leopoldo,RS,93010
59767,9f0177eb48d4ae48159224f350796fbb,olinda,PE,53130
59768,9f019b77ed0e6437ea3258ef8ee3a167,sao paulo,SP,05728
59769,9f01a3d51b4c25b9298fae675053c4c6,osasco,SP,06152
59770,9f01bb6d88c0427946689068af9c168a,praia grande,SP,11711
59771,9f027be653a629d52c3378ed80327858,porto ferreira,SP,13660
59772,9f038bb9288f7927f307cde5ccc1a524,rio de janeiro,RJ,20785
59773,9f049e0cb6d21a202e2bce512fa8b1d5,sao jose dos campos,SP,12235
59774,9f0628912b8102be6ef4638d0753addf,cotia,SP,06714
59775,9f06a048c00afea13c0d66352dbf4d10,sao paulo,SP,05465
59776,9f070a3e9a52bbc35fe2c833660d2330,nova friburgo,RJ,28621
59777,9f075d1dd41ea5487577d578521d8f77,sao paulo,SP,05083
59778,9f0bce63382637ac584e0f8898ffab47,pau dos ferros,RN,59900
59779,9f0c1d85392533a1e960d4d58915c59b,belo horizonte,MG,31370
59780,9f0c5aae0debed6d7cdea5b8b54c4b91,sao paulo,SP,04006
59781,9f0d0fb71d7bc7118f796cd153025e35,santos,SP,11070
59782,9f0d211a0fcd270d5c9397220d318cd3,sao paulo,SP,04062
59783,9f0d87c00711095a2247e9aeaf6b6927,sao paulo,SP,02565
59784,9f0db3c84e4abda5988e129be3fd2ec2,angra dos reis,RJ,23943
59785,9f0de8980ae4301403f875d882904d27,sao jose da bela vista,SP,14440
59786,9f0e7b91a83ae3a177d4409ebd6b457c,varginha,MG,37014
59787,9f0f58c3c4a9fbfda6fd2aa4e1d8b51e,tupi paulista,SP,17930
59788,9f0fd7e0120eac8394ab57e42854438f,guarulhos,SP,07033
59789,9f0fe68b9767ca4c4f2402bcdb084e51,patos de minas,MG,38702
59790,9f10a450cddebea0e7cd86f67c894d1c,santa maria,RS,97010
59791,9f10ed5e6157a32cce16e0b22013096b,ibirite,MG,32425
59792,9f11a1ef17f7119397ada4d237f7ee0e,jaboatao dos guararapes,PE,54360
59793,9f11ee8f9d0e85659132108e464b5435,taubate,SP,12060
59794,9f132e9deb8acae2b60d132499bba0b5,curitiba,PR,80320
59795,9f13bdb4c0f5b6a3a6b5f4cf33c0121f,rio de janeiro,RJ,22770
59796,9f1591824452a9d9a9f225b9fca168d2,itabirito,MG,35450
59797,9f15c64a6078b40c97b3a742c8677b2e,sao sebastiao,SP,11609
59798,9f164e3f53fd18e7a8c25fc6856c60ca,barra da estiva,BA,46650
59799,9f169df18e7618371e862cb1c181fdc6,rio de janeiro,RJ,20561
59800,9f16fd7755d607cff890d9af2f212340,cotia,SP,06708
59801,9f185e9464c467679ef8793bd665b3b1,campinas,SP,13015
59802,9f18b0ab8a528588dfb698f392a55e98,serra,ES,29173
59803,9f18b9b8c2b650a9d97a84ac353f1b88,ipatinga,MG,35162
59804,9f18c0829aebe6fad3c78accda00f854,petropolis,RJ,25715
59805,9f19c80b64945cd7abd1fb91ff5157a7,itajai,SC,88316
59806,9f1c9c42316677025bfbb1f7db28c880,vacaria,RS,95200
59807,9f1d7d420cad01c1cb55962ea7a6c512,cruzeiro,SP,12705
59808,9f1e408ad389d00984d4f681624d04a9,sao leopoldo,RS,93010
59809,9f1fc6a06662230a1fc39572248a64c7,santa barbara d'oeste,SP,13456
59810,9f206a10a101fe1d9106dedc3f121144,barretos,SP,14780
59811,9f209af49a8a6e3383f55c0eda2e705b,sorocaba,SP,18072
59812,9f217bbd3e1ae6856aec9d9a7ed2c80e,salvador,BA,41830
59813,9f21e452ad775dbfd19dc3df687a8958,mairinque,SP,18120
59814,9f227c6fa314eba38c6481b38736ba75,hortolandia,SP,13188
59815,9f22fc34b3a0ddb490ca358d91062097,diadema,SP,09910
59816,9f23ff727ea4dbcbf83d485bb51575ab,curitiba,PR,82510
59817,9f25bf3abc2308165affa650cd99d5a8,alto rio doce,MG,36260
59818,9f268d26a5ab9839702b621fbcda4f5f,queimados,RJ,26325
59819,9f269af9c49244f6ba4a46985a3cfc2e,sao paulo,SP,03436
59820,9f26bb45854e98f2cf177e36ca1b27a6,canaa dos carajas,PA,68537
59821,9f27b869cc9ac01ea80fb08b855a41bf,joacaba,SC,89600
59822,9f28edea600965dc405de3c23d9f7f9a,guaiba,RS,92500
59823,9f2a26558df0ceb29f853cb9c697f345,niteroi,RJ,24210
59824,9f2a604b10a5e18020e1013a83739a4c,sao paulo,SP,05353
59825,9f2ad6468235279b4de6e35feb25be83,londrina,PR,86037
59826,9f2b967dbbce076c074d8fe3264b49f4,sao joao da boa vista,SP,13870
59827,9f2c3722e1895d2cfc3d9f96f5f7716e,indaiatuba,SP,13331
59828,9f2c8934978dfccb30125e17c77c2a08,brasilia,DF,70337
59829,9f2d122ab5fd1b5b742b74a1e469d048,sao joao nepomuceno,MG,36680
59830,9f2d3928188006c6228ad8bef0e895fb,itu,SP,13311
59831,9f2dbd2760e261a9735db254ddb9468d,camacari,BA,42840
59832,9f2e9cb8ba762e1eb338883e4bb722d9,natal,RN,59106
59833,9f2edafc17f2d2141c6a7f63d0119cd3,sao pedro,SP,13520
59834,9f2f5021076171f0efcf196eb7695ef4,sao joao del rei,MG,36307
59835,9f302d00dd3e18ed3745778184b4f0fe,ananindeua,PA,67013
59836,9f3055c8d716110add4ea8afe4abfd9f,bom principio,RS,95765
59837,9f3125f6b522e6b1b54cd2e92610a802,rio de janeiro,RJ,22795
59838,9f315b3900ef6c93c419ec67bb8afaa6,irece,BA,44900
59839,9f31ac82c329469389cb0949aedc384f,campinas,SP,13082
59840,9f32601f9c0fb44b538a35c7aeef7cc8,toledo,PR,85906
59841,9f332d5645aea36f6cb2639598639dc7,uba,MG,36500
59842,9f3370b5197872a3f83ee2862413129e,maracaju,MS,79150
59843,9f3399c0209758bc480aec596cd316de,igrejinha,RS,95650
59844,9f3421bef3e901d5e45f6f1e54662442,pelotas,RS,96015
59845,9f3495fec7de50e7f0e31d3f1ed3c526,praia grande,SP,11700
59846,9f349d98819a8c6ee82841abed5044db,valinhos,SP,13275
59847,9f350f170fe9b3066133448f3be7cd10,sao paulo,SP,04639
59848,9f361680cc2a1398c1156b77b38d1754,salvador,BA,41720
59849,9f3624c918ae7122fbb6d9b939289345,piracicaba,SP,13420
59850,9f36a026562036eaa8126f1ec73dab27,contagem,MG,32235
59851,9f378c0291194a2985066f2cf3e9ae23,sao paulo,SP,03173
59852,9f379a9b2a8b4356b1775c90cd76c66f,barra do corda,MA,65950
59853,9f37b1215df84eae065524290b66cba6,santa isabel,SP,07500
59854,9f385db579a7034a58b32fdf7776ed7c,caldas novas,GO,75690
59855,9f38e77b156597e4e78da8da93e9d1d5,londrina,PR,86062
59856,9f39b243fe4ff463c733c9346a8de1fc,sao paulo,SP,01222
59857,9f3a4f9a67346ae72d8edc3b766e664f,rio de janeiro,RJ,23565
59858,9f3b194c8a6491fd6af12b870cbb4674,americana,SP,13470
59859,9f3b5945c21ece6463334f33f6cb39e7,guarulhos,SP,07025
59860,9f3bfb29bb8a27f598b15bbc29375669,rio de janeiro,RJ,22461
59861,9f3de8333b22deedcfbc3f9e6328e216,jundiai,SP,13212
59862,9f3e03dab4c81be2e86c5af04ac969bf,bom despacho,MG,35600
59863,9f3e6f44d350ade94f8bacef48ed6503,indaiatuba,SP,13339
59864,9f3e953fb01bfe34f6d1c7f11c1bf4f8,brasilia,DF,71215
59865,9f3fb2840d6c4b6387da0f826ffbc4bd,barueri,SP,06422
59866,9f4017b249266e585fed4d44c4c1e600,jau,SP,17210
59867,9f4191dea4d3277900c84aeba9c9d373,guarulhos,SP,07021
59868,9f41be4770ba8418526ed3773650314c,carpina,PE,55818
59869,9f45575a536109d829284ab1d98bff59,tremembe,SP,12120
59870,9f46168e683fd402e6951fe5999ac7a9,sao paulo,SP,01227
59871,9f46352a4fc71c0593a7bb8f6728f88d,recife,PE,50680
59872,9f46b71060f748709db8b5ee4c8fc5db,garca,SP,17400
59873,9f47d1faa823b516aa62727aef6c1158,betim,MG,32673
59874,9f48470c2d3437ff6894dac1603b3e44,garopaba,SC,88495
59875,9f487d2a91b3d0bc162b18e0d579fee1,olindina,BA,48470
59876,9f4c36aa1686f840116ee318a5f32b11,floreal,SP,15320
59877,9f4c68ce46a6cb44330dcf4ba7d7d9b7,sao paulo,SP,03931
59878,9f4d01541a4f4810af5622a067a9b873,canarana,MT,78640
59879,9f4ea52544d5a888a26fc0259bb7307a,sao paulo,SP,04551
59880,9f4ee603c89ea86cd05d92bb2494ebc5,sao luis,MA,65083
59881,9f4f37dc0a05ff14dcdd63df70d46919,sao paulo,SP,05303
59882,9f4fc72124c9c7693bd1034556915c5d,ituiutaba,MG,38300
59883,9f51f38ab4c123b449203a821414c3ef,sao jose do rio preto,SP,15086
59884,9f52aa42e2fd7bc958a8268f0c5945d0,pelotas,RS,96080
59885,9f530e81ed3d659caa06433c94660d4d,porto alegre,RS,91050
59886,9f5382d12fafaddc7ea88928226beeb3,barrinha,SP,14860
59887,9f53b6d0ec91131fac2c1724f511f3ce,cangucu,RS,96600
59888,9f53e8bf1bd9ebd3cbd1b0e9e3257818,contagem,MG,32071
59889,9f5416f562940d76100d4e950b05cfa7,santos,SP,11075
59890,9f541767a6f596c4b63be77af5ecc03e,sao bernardo do campo,SP,09635
59891,9f54b233b9ad5b53537a0eea4b718ed6,ribeirao preto,SP,14095
59892,9f557659e6b5c18b6ef2e9abaf80fe84,caratinga,MG,35300
59893,9f56efdf646831c601aa6a57e796253d,araucaria,PR,83709
59894,9f57a690cec758524945e9e990cc2255,sao paulo,SP,04150
59895,9f598f12dcfad48d70acd152d5a71843,curitiba,PR,80240
59896,9f59febbac559cfc11fbb10c91aaadbd,fortaleza,CE,60165
59897,9f5b21d671a87953cd91cabbf1a24977,alegrete,RS,97541
59898,9f5b78334246addf67c6b0545bc7dd2b,sao paulo,SP,08010
59899,9f5bd219e2bd5d38cf6da673e95bcfb5,amparo,SP,13905
59900,9f5c219d3a2c143182670f3f363ac039,belo horizonte,MG,30240
59901,9f5d7d7bf669bf94d19839aa0c1c2eae,aparecida do taboado,MS,79570
59902,9f5e6c300b83e6d4ab2815c44c830f86,rio de janeiro,RJ,22081
59903,9f5e91d56f3c3c192a0ee7fa88de7113,recife,PE,52020
59904,9f5fc81cad6a74218a3b5ceeae59fcda,salvador,BA,40480
59905,9f60eb630f9e8fdc6f5cbd44a94931e5,pouso alegre,MG,37550
59906,9f62f7e0d0cbeab75bfbd518bf2d6566,carajas,PA,68516
59907,9f634225ffdd9abe3cfe74e9008321a7,guarulhos,SP,07033
59908,9f635578d5cb8dbca4fa0c4548e97c8b,vera cruz,BA,44470
59909,9f656e4c49869cb4ac3513f83bdf80c6,sao paulo,SP,01410
59910,9f65b22046ff3281527d2c66debd30c3,rio de janeiro,RJ,22420
59911,9f65c47cdfb0d8bd59d31c6881759086,caldas novas,GO,75690
59912,9f65c8a8d1e26e4c16d16e6c3c4606ef,santana de parnaiba,SP,06544
59913,9f67aa18a87ea9a76854deeb9385c011,itajuba,MG,03066
59914,9f67d6145893e41e7ada2e646b84f658,votorantim,SP,18112
59915,9f681d501492dece2e3ac455de29391a,cruzeiro do oeste,PR,87400
59916,9f69959e5046cb9902a60a8519575632,volta redonda,RJ,27260
59917,9f69b9a6fe4b7755f53441a65b766124,joinville,SC,89202
59918,9f69e4adeb78574431c2512f6f91ba18,chapadao do sul,MS,79560
59919,9f69f6dc4a2d8c04809c15f3a87f876c,barra mansa,RJ,27323
59920,9f6a09ecbf082616ed3c6afd1460f6b5,rio de janeiro,RJ,22790
59921,9f6a13c93d886acbefe16ad39bbfb85c,floriano,PI,64800
59922,9f6ab3755da328c4f8c77b8c7a642177,cascavel,PR,85807
59923,9f6ae53157e537b0e34d5cf6ec4ea8c9,sao paulo,SP,04534
59924,9f6aec2e1d2373c0533bb0302cb79c0e,rio de janeiro,RJ,21050
59925,9f6b3a62b9aac77da19e7328f297ef9a,niteroi,RJ,24230
59926,9f6c13f14a4f9b3dc1db3c38ac2090e0,aracruz,ES,29190
59927,9f6d078b7cb7a93a1bad6a1f0e9b1298,sao bernardo do campo,SP,09732
59928,9f6d77f7778305f2ac33a129f11d1d2f,aguas belas,PE,55340
59929,9f6f92cfad80502de1618e8cf5f91565,campinas,SP,13025
59930,9f70d9463d3b60073db807d95217024d,campinas,SP,13050
59931,9f71041667decc88f2ca7f8c2189fa1c,rio do sul,SC,89160
59932,9f71aace68f5ee2f070fb1a241280263,adamantina,SP,17800
59933,9f72a61e924e76354ec3822192786c12,sao paulo,SP,03044
59934,9f735d60e4d6d3ec348d7bbdb550eb43,nova iguacu,RJ,26022
59935,9f73c7d14fa33cf0c112c7a393c30900,fortaleza,CE,60312
59936,9f73cc44b57b6c7ff00a97819b2a64ff,rio de janeiro,RJ,22723
59937,9f74192f4084e6ab67e5eb45e80cee23,rio de janeiro,RJ,20550
59938,9f7422ba57a5cebbbe7d16dce355b191,santo andre,SP,09271
59939,9f74b9418af85e6be9d509e3d6709e27,canoas,RS,92200
59940,9f74ddea3c3e23d5aa6292ace844ed84,rio verde,GO,75901
59941,9f777bbc0c01b969aad3ddc2894fd54a,itapevi,SP,06655
59942,9f77a153eb2afae731c6e94762dd9c74,londrina,PR,86010
59943,9f77f8bd03a40e40de77fbd4111fc329,itapetininga,SP,18214
59944,9f78539e463a477b0a4855fce8ddb10f,fortaleza,CE,60767
59945,9f78f4914f81f4221a381a7a84f48435,palhoca,SC,88135
59946,9f7b222bb2e334879b9de14e21546ea5,sao fidelis,RJ,28400
59947,9f7b4889edfde8168e6963d71422864e,rio de janeiro,RJ,23525
59948,9f7d6f9a439d7cfa775bb4eed9bfa405,sao paulo,SP,04288
59949,9f7db72d0abc6f6471fc102f1b1d5850,anapolis,GO,75023
59950,9f7e43e32a3faca81cd43ee54af11543,sao paulo,SP,04530
59951,9f7f71bbb7371b5e4b3b54a276dec986,ubatuba,SP,11680
59952,9f7fbc34b444b91c1ef03f2a7af6a33c,nova friburgo,RJ,28610
59953,9f807451cf0babfa140b44e8b3c49a28,passo fundo,RS,99025
59954,9f80e32a2a2ec6b616fb0d2264074a34,santo estevao,BA,44190
59955,9f80e8ee4b2fe8150988be49a42f30ad,tucano,BA,48790
59956,9f821224cac94dfe6ee16f897bb9a953,quirinopolis,GO,75860
59957,9f825bed65bc82e86378d517a8fb4238,sao jose do rio pardo,SP,13720
59958,9f8354edad9448aa8a9eead33139fb8b,tremembe,SP,12120
59959,9f83696bd5170f8849475ddd32265459,cruz alta,RS,98035
59960,9f853463b73f37ab47b4b3f5a5f930e9,sao paulo,SP,01243
59961,9f857d47964b577091ea73ec9d5b9e99,rio de janeiro,RJ,20030
59962,9f8644a89f967bee539feb9fc64a43c2,rio grande da serra,SP,09450
59963,9f86523d50f6768bc624252e42e938ff,registro,SP,11900
59964,9f872ec70ea057ea42d0bc6481e47e53,brasilia,DF,72243
59965,9f87499f6c7ccf05c3daa03d76bfdfc0,sao goncalo,RJ,24737
59966,9f8764a30273ecb4c271ef11f961a7c4,sao paulo,SP,04745
59967,9f883238e9f52a59655aad680f1e444a,porto feliz,SP,18540
59968,9f8a7e986ffdeaca19ea1fc0189a4083,campinas,SP,13085
59969,9f8b3411938f604c87cde2e863e35d7b,mostardas,RS,96270
59970,9f8b6f8cc4798a86d2a782367b9ab82d,botucatu,SP,18601
59971,9f8b9e9b091d1c81423e52c4e0839975,assai,PR,86220
59972,9f8d795ab9d965e3c8b3bf9cbd913179,guaira,SP,14790
59973,9f8de381fdef39745ec9329147b4541c,sao paulo,SP,03220
59974,9f8e3217355bc9c67b661fa30c95ac79,sao paulo,SP,05171
59975,9f8ef7b07da1904e496a9b79582e7664,sao paulo,SP,02349
59976,9f901bde9b9c27f73b6f9d15f2ff20c4,sao paulo,SP,05778
59977,9f912c05f9ec0c0473f8ed1da2bbe37a,cerquilho,SP,18520
59978,9f9151d7e64498cce56f57fff8c6476b,pouso redondo,SC,89172
59979,9f9265d394f027f8bd82b2d7f3e8fe50,brasilia,DF,73340
59980,9f93044b0156639ec44b7ecfca3b9c31,brasilia,DF,70324
59981,9f934774b1360ae45ee06362209cb240,sao carlos,SP,13560
59982,9f93bae4ce98f98b239fb7aabb84ba0c,simolandia,GO,73930
59983,9f94195ed85ddb0c64cfc1cacb404763,sao paulo,SP,05868
59984,9f9420e913cd391cd59f3de99bf9c3d4,natal,RN,59086
59985,9f94eb6546ee350bf809b22b578ed04c,barrinha,SP,14860
59986,9f95e13416e4747c181706e2d17cdd1e,campinas,SP,13057
59987,9f969d9db04ebeab0ec2c9b7ad3b5bbe,sao bento do sul,SC,89280
59988,9f977f6727f07b13fc997f1e61cbed07,sao jose,SC,88106
59989,9f98cab9252962c4133e5513a367b62e,goiania,GO,74815
59990,9f9a1cd9db5d99427cf4ac49f03bba4e,sao paulo,SP,05409
59991,9f9b454e416375f3c705666a76c37114,vila velha,ES,29101
59992,9f9d8742cf4906bd7bf2c2f1b5699cfb,niteroi,RJ,24210
59993,9f9e45ae79fc301d0418088e0ec91f11,sao paulo,SP,03322
59994,9f9ef533996a8df927abc43baa27bb9b,sao paulo,SP,03502
59995,9f9f671b24783ac2dae58b77523fec95,sao paulo,SP,04963
59996,9fa01ce9afb29c8b59fa628e87a6111c,cachoeiro de itapemirim,ES,29317
59997,9fa090c27af98e6e37f23c0cf4feeb14,rio das ostras,RJ,28893
59998,9fa091c9a55e4a6dcb8d2c009bade5c5,entre-ijuis,RS,98855
59999,9fa0a504d42412f2bc9878d90541121d,franco da rocha,SP,07845
60000,9fa0b38826f7c3c32d7e58a354862263,sao leopoldo,RS,93020
60001,9fa19c8811c54f36eaa22520950cc971,blumenau,SC,89037
60002,9fa409eb1f47eff0279c31d9712eca81,taubate,SP,12040
60003,9fa4143876580e51a6932d41442a15b8,almirante tamandare,PR,83507
60004,9fa55e5021a8b65ef42cabdea443a8e2,cajamar,SP,07752
60005,9fa5b42c7a6115987f26c1eb2c09b408,sao paulo,SP,01120
60006,9fa5bc89e610ecb708bdc1b1678c88fd,sao vicente,SP,11347
60007,9fa699e90425ad6b288d83f2d832bc05,sao paulo,SP,08122
60008,9fa6d7575adc0cf43a6d504d190de6b0,nova iguacu,RJ,26262
60009,9fa792e0110faa073e44deba7a8f45a8,maringa,PR,87103
60010,9fa87261e8ee721c46b398362db72a5e,maringa,PR,87013
60011,9faa168cf19dd072206437d1677450f4,piedade,SP,18170
60012,9fab43415e920fd016c00856d8321a30,feira de santana,BA,44006
60013,9fac43aa54264482209de2caf29b084c,brasilia,DF,71675
60014,9fad9ce71bb1d737fa9c826fd773c1a3,volta redonda,RJ,27250
60015,9fafb9bc4f2296fe5d2d0bc2f8e19a0b,capanema,PA,68700
60016,9fb01210be3f425e154cf19d8fdcafc1,rio de janeiro,RJ,21231
60017,9fb020faa1dfc7cc66b648e6a8ef0ca0,barretos,SP,14784
60018,9fb0610d1653672a993efe94f2eeb896,francisco morato,SP,07950
60019,9fb0ba59bd3016e464017e82658423d1,pilar do sul,SP,18185
60020,9fb13bca6ceeff4b206175eaabc35dd7,rio de janeiro,RJ,21860
60021,9fb1578f8808ef7d8bcb9ac681b59ce2,itapecerica da serra,SP,06855
60022,9fb19f2ce91209d7b2b304cca8e2933f,teresopolis,RJ,25977
60023,9fb1d9a8bc1e3c025d1761dbfe63da36,fortaleza,CE,60325
60024,9fb23c0934b300ecec67d95926d1d09d,paranagua,PR,83209
60025,9fb25299942a2a1ff8618890958bee83,sao paulo,SP,02518
60026,9fb279e1dfe576b362735fe727333d5c,batalha,AL,57420
60027,9fb3608c2b3f4758dc7fc83163379d03,pelotas,RS,96020
60028,9fb498d0e3e2301ca8efc0ac0547233a,indaiatuba,SP,13332
60029,9fb4b40acb1ebf819ac370c91c4ef62c,goiania,GO,74393
60030,9fb5481b271c1f4e3afa3fffeff3db93,japira,PR,84920
60031,9fb580a282dcdb6e97fa7c1ce3816b22,rio verde,GO,75901
60032,9fb605ad4f0d32457f99def33e7fd10d,foz do iguacu,PR,85856
60033,9fb6e8434ac799b5e5effc0f1635d35a,bicas,MG,36600
60034,9fb7c6404965b174f9514743c2f1cdc4,sertaozinho,SP,14160
60035,9fb83eeeaad30ceb7a134cde0376648d,osorio,RS,95520
60036,9fb86d78b0db13b64af3089329149fd5,brasilia,DF,71645
60037,9fbb9f39da9ccd87bf143cd0532c0164,porto alegre,RS,90570
60038,9fbc6085aef8a6c39c5c177e7634c4e4,bom jesus,GO,75570
60039,9fbcfac9e9f34ac6288cf3f71d6f9cbf,santos,SP,11088
60040,9fbe4e8c2bf78e8a6daa4ee1f80706b8,cajobi,SP,15410
60041,9fbed2822de8e388b0b6d30fdf28099a,teofilo otoni,MG,39800
60042,9fc0406312d9183489d1bab301f95170,sao paulo,SP,04401
60043,9fc089b0b6a8db40d4357e784f1e91d4,agua santa,RS,99965
60044,9fc149726f894ff8ee1cedac94a46fbc,santana de parnaiba,SP,06516
60045,9fc1580c56a5ccaa1332219e3690873a,sorocaba,SP,18103
60046,9fc1f0346a172656f5cf3317609806b9,joinville,SC,89233
60047,9fc2f730e408821a607bf0680c47077d,nova iguacu,RJ,26022
60048,9fc34f9db1790139660c95fed27f9e4e,betim,MG,32670
60049,9fc3d8486244b62f17f24a156b1cb560,guaruja,SP,11432
60050,9fc40e07c540ae6cb1cc7cf10019ab3b,petropolis,RJ,25651
60051,9fc414650d4d7c80085dee2d70be3dfd,papucaia,RJ,28695
60052,9fc43c595da28b6942b0f083edde2169,rio de janeiro,RJ,22011
60053,9fc505667c278d9f7999320a93474a1c,brasilia,DF,71917
60054,9fc6bf73e3c3b68c7e3ab91ab0f40058,guaruja,SP,11440
60055,9fc716781b36d8707774167a7b8b634f,rio de janeiro,RJ,21341
60056,9fc74175f571140da6c160cb27ffed4f,itaquaquecetuba,SP,08577
60057,9fc8316f4c0d0601664216e0a9327ed5,teresina,PI,64056
60058,9fca9eeea062d51882419081f80ba5e2,ferraz de vasconcelos,SP,08543
60059,9fcb0756c46276eb0ce1692395724147,sao goncalo,RJ,24461
60060,9fcbc68ae4d41a33582353aa2f68db4a,vinhedo,SP,13285
60061,9fcc4bd5e142f49a33eaec45b270a053,maua,SP,09351
60062,9fce80af3da5a57c44f32ccc0abc5ba0,belo horizonte,MG,30575
60063,9fd2b188b5de8d3dc6be1d9c9906d3e7,rio de janeiro,RJ,22230
60064,9fd37ae49da81b881cb319cfb1177418,jaragua do sul,SC,89256
60065,9fd4d71a6385f6b36cce3e316a521fc2,sao paulo,SP,02617
60066,9fd4eb329cf497c6b7bd17421d205201,sao paulo,SP,03028
60067,9fd53f72f6708f4ca3bb4ae749f883ae,vespasiano,MG,33200
60068,9fd545500748e0f16bc28eae895d246e,tiete,SP,18530
